run_id,task_id,domain,intent_complexity,context_depth,failure_profile,router_name,success,total_turns,wall_events,silent_failures_injected,silent_failures_recovered,total_cost_usd,total_routing_overhead_ms,total_inference_latency_ms,recorded_at_utc
data_lookup:complex_multi_tool:shallow:none:seed0:static_semantic:repeat0,data_lookup:complex_multi_tool:shallow:none:seed0,data_lookup,complex_multi_tool,shallow,none,static_semantic,False,2,0,0,0,0.0,0.3753660130314529,44934.90089898114,2026-06-24T23:41:09.408747+00:00
data_lookup:complex_multi_tool:shallow:none:seed0:context_aware:repeat0,data_lookup:complex_multi_tool:shallow:none:seed0,data_lookup,complex_multi_tool,shallow,none,context_aware,True,11,0,0,0,0.0,4558.097269007703,185142.45149996714,2026-06-24T23:44:19.111228+00:00
data_lookup:complex_multi_tool:shallow:none:seed0:commercial_cloud:repeat0,data_lookup:complex_multi_tool:shallow:none:seed0,data_lookup,complex_multi_tool,shallow,none,commercial_cloud,True,5,0,0,0,0.0,0.20188502094242722,44889.320664005936,2026-06-24T23:45:04.002002+00:00
data_lookup:complex_multi_tool:mid:none:seed0:static_semantic:repeat0,data_lookup:complex_multi_tool:mid:none:seed0,data_lookup,complex_multi_tool,mid,none,static_semantic,True,14,11,0,0,0.0,0.19679895194713026,1727190.8017680398,2026-06-25T00:13:51.195216+00:00
data_lookup:complex_multi_tool:mid:none:seed0:context_aware:repeat0,data_lookup:complex_multi_tool:mid:none:seed0,data_lookup,complex_multi_tool,mid,none,context_aware,False,1,0,0,0,0.0,3373.210680001648,143410.32461200666,2026-06-25T00:16:17.979275+00:00
data_lookup:complex_multi_tool:mid:none:seed0:commercial_cloud:repeat0,data_lookup:complex_multi_tool:mid:none:seed0,data_lookup,complex_multi_tool,mid,none,commercial_cloud,False,0,0,0,0,0.0,0,0,2026-06-25T00:21:18.078359+00:00
data_lookup:complex_multi_tool:near_wall:none:seed0:static_semantic:repeat0,data_lookup:complex_multi_tool:near_wall:none:seed0,data_lookup,complex_multi_tool,near_wall,none,static_semantic,False,1,0,0,0,0.0,1.227474000188522,168272.14667499356,2026-06-25T00:24:06.359512+00:00
data_lookup:complex_multi_tool:near_wall:none:seed0:context_aware:repeat0,data_lookup:complex_multi_tool:near_wall:none:seed0,data_lookup,complex_multi_tool,near_wall,none,context_aware,False,0,0,0,0,0.0,0,0,2026-06-25T00:29:06.385073+00:00
data_lookup:complex_multi_tool:near_wall:none:seed0:commercial_cloud:repeat0,data_lookup:complex_multi_tool:near_wall:none:seed0,data_lookup,complex_multi_tool,near_wall,none,commercial_cloud,False,1,0,0,0,0.0,0.07993300096131861,45016.77218999248,2026-06-25T00:29:51.402676+00:00
data_lookup:complex_multi_tool:over_wall:none:seed0:static_semantic:repeat0,data_lookup:complex_multi_tool:over_wall:none:seed0,data_lookup,complex_multi_tool,over_wall,none,static_semantic,False,2,2,0,0,0.0,0.32814098813105375,340080.3126969986,2026-06-25T00:35:31.485722+00:00
data_lookup:complex_multi_tool:over_wall:none:seed0:context_aware:repeat0,data_lookup:complex_multi_tool:over_wall:none:seed0,data_lookup,complex_multi_tool,over_wall,none,context_aware,False,0,0,0,0,0.0,0,0,2026-06-25T00:40:31.586561+00:00
data_lookup:complex_multi_tool:over_wall:none:seed0:commercial_cloud:repeat0,data_lookup:complex_multi_tool:over_wall:none:seed0,data_lookup,complex_multi_tool,over_wall,none,commercial_cloud,False,0,0,0,0,0.0,0,0,2026-06-25T00:45:31.669656+00:00
multi_step_calculation:trivial:shallow:none:seed0:static_semantic:repeat0,multi_step_calculation:trivial:shallow:none:seed0,multi_step_calculation,trivial,shallow,none,static_semantic,False,1,0,0,0,0.0,0.7822320039849728,49861.01406298985,2026-06-25T00:46:21.534851+00:00
multi_step_calculation:trivial:shallow:none:seed0:context_aware:repeat0,multi_step_calculation:trivial:shallow:none:seed0,multi_step_calculation,trivial,shallow,none,context_aware,False,1,0,0,0,0.0,6212.167336998391,3293.8488560030237,2026-06-25T00:46:31.041807+00:00
multi_step_calculation:trivial:shallow:none:seed0:commercial_cloud:repeat0,multi_step_calculation:trivial:shallow:none:seed0,multi_step_calculation,trivial,shallow,none,commercial_cloud,True,4,0,0,0,0.0,0.15812099445611238,87819.1523610003,2026-06-25T00:47:58.868485+00:00
multi_step_calculation:trivial:mid:none:seed0:static_semantic:repeat0,multi_step_calculation:trivial:mid:none:seed0,multi_step_calculation,trivial,mid,none,static_semantic,False,1,0,0,0,0.0,0.21569400269072503,137002.7217369934,2026-06-25T00:50:15.875116+00:00
multi_step_calculation:trivial:mid:none:seed0:context_aware:repeat0,multi_step_calculation:trivial:mid:none:seed0,multi_step_calculation,trivial,mid,none,context_aware,False,1,0,0,0,0.0,716.0968399984995,4037.492885006941,2026-06-25T00:50:20.638664+00:00
multi_step_calculation:trivial:mid:none:seed0:commercial_cloud:repeat0,multi_step_calculation:trivial:mid:none:seed0,multi_step_calculation,trivial,mid,none,commercial_cloud,True,4,0,0,0,0.0,0.10382599430158734,314893.75714400376,2026-06-25T00:55:35.534205+00:00
multi_step_calculation:trivial:near_wall:none:seed0:static_semantic:repeat0,multi_step_calculation:trivial:near_wall:none:seed0,multi_step_calculation,trivial,near_wall,none,static_semantic,False,2,1,0,0,0.0,0.22420199820771813,336156.6684189893,2026-06-25T01:01:11.695525+00:00
multi_step_calculation:trivial:near_wall:none:seed0:context_aware:repeat0,multi_step_calculation:trivial:near_wall:none:seed0,multi_step_calculation,trivial,near_wall,none,context_aware,False,0,0,0,0,0.0,0,0,2026-06-25T01:06:11.756042+00:00
multi_step_calculation:trivial:near_wall:none:seed0:commercial_cloud:repeat0,multi_step_calculation:trivial:near_wall:none:seed0,multi_step_calculation,trivial,near_wall,none,commercial_cloud,False,1,0,0,0,0.0,0.27168299129698426,70450.49464300973,2026-06-25T01:07:22.209598+00:00
multi_step_calculation:trivial:over_wall:none:seed0:static_semantic:repeat0,multi_step_calculation:trivial:over_wall:none:seed0,multi_step_calculation,trivial,over_wall,none,static_semantic,False,2,2,0,0,0.0,0.7058839983073995,340570.6437899935,2026-06-25T01:13:02.787692+00:00
multi_step_calculation:trivial:over_wall:none:seed0:context_aware:repeat0,multi_step_calculation:trivial:over_wall:none:seed0,multi_step_calculation,trivial,over_wall,none,context_aware,False,0,0,0,0,0.0,0,0,2026-06-25T01:18:02.889519+00:00
multi_step_calculation:trivial:over_wall:none:seed0:commercial_cloud:repeat0,multi_step_calculation:trivial:over_wall:none:seed0,multi_step_calculation,trivial,over_wall,none,commercial_cloud,False,0,0,0,0,0.0,0,0,2026-06-25T01:23:59.912784+00:00
multi_step_calculation:moderate:shallow:none:seed0:static_semantic:repeat0,multi_step_calculation:moderate:shallow:none:seed0,multi_step_calculation,moderate,shallow,none,static_semantic,False,1,0,0,0,0.0,1.045996992615983,41135.23200099007,2026-06-25T01:24:41.052032+00:00
multi_step_calculation:moderate:shallow:none:seed0:context_aware:repeat0,multi_step_calculation:moderate:shallow:none:seed0,multi_step_calculation,moderate,shallow,none,context_aware,False,1,0,0,0,0.0,7530.474583996693,2952.8163469949504,2026-06-25T01:24:51.537074+00:00
multi_step_calculation:moderate:shallow:none:seed0:commercial_cloud:repeat0,multi_step_calculation:moderate:shallow:none:seed0,multi_step_calculation,moderate,shallow,none,commercial_cloud,True,5,0,0,0,0.0,0.1734229881549254,99883.40767098998,2026-06-25T01:26:31.425231+00:00
multi_step_calculation:moderate:mid:none:seed0:static_semantic:repeat0,multi_step_calculation:moderate:mid:none:seed0,multi_step_calculation,moderate,mid,none,static_semantic,True,6,3,0,0,0.0,0.19139899814035743,521184.6908330044,2026-06-25T01:35:12.620487+00:00
multi_step_calculation:moderate:mid:none:seed0:context_aware:repeat0,multi_step_calculation:moderate:mid:none:seed0,multi_step_calculation,moderate,mid,none,context_aware,False,1,0,0,0,0.0,3604.647671993007,141677.1843789902,2026-06-25T01:37:37.903310+00:00
multi_step_calculation:moderate:mid:none:seed0:commercial_cloud:repeat0,multi_step_calculation:moderate:mid:none:seed0,multi_step_calculation,moderate,mid,none,commercial_cloud,False,0,0,0,0,0.0,0,0,2026-06-25T01:42:38.008875+00:00
multi_step_calculation:moderate:near_wall:none:seed0:static_semantic:repeat0,multi_step_calculation:moderate:near_wall:none:seed0,multi_step_calculation,moderate,near_wall,none,static_semantic,False,1,0,0,0,0.0,1.3984200049890205,172488.66812200868,2026-06-25T01:45:30.510111+00:00
multi_step_calculation:moderate:near_wall:none:seed0:context_aware:repeat0,multi_step_calculation:moderate:near_wall:none:seed0,multi_step_calculation,moderate,near_wall,none,context_aware,False,0,0,0,0,0.0,0,0,2026-06-25T01:50:30.608867+00:00
multi_step_calculation:moderate:near_wall:none:seed0:commercial_cloud:repeat0,multi_step_calculation:moderate:near_wall:none:seed0,multi_step_calculation,moderate,near_wall,none,commercial_cloud,False,0,0,0,0,0.0,0,0,2026-06-25T01:55:30.656580+00:00
multi_step_calculation:moderate:over_wall:none:seed0:static_semantic:repeat0,multi_step_calculation:moderate:over_wall:none:seed0,multi_step_calculation,moderate,over_wall,none,static_semantic,False,2,2,0,0,0.0,0.3646989935077727,353218.96195900626,2026-06-25T02:01:23.895984+00:00
multi_step_calculation:moderate:over_wall:none:seed0:context_aware:repeat0,multi_step_calculation:moderate:over_wall:none:seed0,multi_step_calculation,moderate,over_wall,none,context_aware,False,0,0,0,0,0.0,0,0,2026-06-25T02:06:23.997458+00:00
multi_step_calculation:moderate:over_wall:none:seed0:commercial_cloud:repeat0,multi_step_calculation:moderate:over_wall:none:seed0,multi_step_calculation,moderate,over_wall,none,commercial_cloud,False,0,0,0,0,0.0,0,0,2026-06-25T02:11:24.100955+00:00
multi_step_calculation:complex_multi_tool:shallow:none:seed0:static_semantic:repeat0,multi_step_calculation:complex_multi_tool:shallow:none:seed0,multi_step_calculation,complex_multi_tool,shallow,none,static_semantic,False,1,0,0,0,0.0,0.6835110107203946,48101.47733299527,2026-06-25T02:12:12.211325+00:00
multi_step_calculation:complex_multi_tool:shallow:none:seed0:context_aware:repeat0,multi_step_calculation:complex_multi_tool:shallow:none:seed0,multi_step_calculation,complex_multi_tool,shallow,none,context_aware,False,2,1,0,0,0.0,6979.137575995992,90035.80012700695,2026-06-25T02:13:49.227290+00:00
multi_step_calculation:complex_multi_tool:shallow:none:seed0:commercial_cloud:repeat0,multi_step_calculation:complex_multi_tool:shallow:none:seed0,multi_step_calculation,complex_multi_tool,shallow,none,commercial_cloud,False,1,0,0,0,0.0,0.014321994967758656,9199.620159997721,2026-06-25T02:13:58.428014+00:00
multi_step_calculation:complex_multi_tool:mid:none:seed0:static_semantic:repeat0,multi_step_calculation:complex_multi_tool:mid:none:seed0,multi_step_calculation,complex_multi_tool,mid,none,static_semantic,False,1,0,0,0,0.0,0.7197829982032999,133149.66666600958,2026-06-25T02:16:11.587880+00:00
multi_step_calculation:complex_multi_tool:mid:none:seed0:context_aware:repeat0,multi_step_calculation:complex_multi_tool:mid:none:seed0,multi_step_calculation,complex_multi_tool,mid,none,context_aware,False,1,0,0,0,0.0,756.332687989925,3563.4387629979756,2026-06-25T02:16:15.908123+00:00
multi_step_calculation:complex_multi_tool:mid:none:seed0:commercial_cloud:repeat0,multi_step_calculation:complex_multi_tool:mid:none:seed0,multi_step_calculation,complex_multi_tool,mid,none,commercial_cloud,False,1,0,0,0,0.0,0.017395999748259783,286889.90924599057,2026-06-25T02:21:02.798530+00:00
multi_step_calculation:complex_multi_tool:near_wall:none:seed0:static_semantic:repeat0,multi_step_calculation:complex_multi_tool:near_wall:none:seed0,multi_step_calculation,complex_multi_tool,near_wall,none,static_semantic,False,2,2,0,0,0.0,0.20323801436461508,329200.91235901054,2026-06-25T02:26:32.013462+00:00
multi_step_calculation:complex_multi_tool:near_wall:none:seed0:context_aware:repeat0,multi_step_calculation:complex_multi_tool:near_wall:none:seed0,multi_step_calculation,complex_multi_tool,near_wall,none,context_aware,False,0,0,0,0,0.0,0,0,2026-06-25T02:31:32.112772+00:00
multi_step_calculation:complex_multi_tool:near_wall:none:seed0:commercial_cloud:repeat0,multi_step_calculation:complex_multi_tool:near_wall:none:seed0,multi_step_calculation,complex_multi_tool,near_wall,none,commercial_cloud,False,0,0,0,0,0.0,0,0,2026-06-25T02:37:13.132985+00:00
multi_step_calculation:complex_multi_tool:over_wall:none:seed0:static_semantic:repeat0,multi_step_calculation:complex_multi_tool:over_wall:none:seed0,multi_step_calculation,complex_multi_tool,over_wall,none,static_semantic,False,2,2,0,0,0.0,0.3021079901373014,343637.2180830076,2026-06-25T02:42:56.791789+00:00
multi_step_calculation:complex_multi_tool:over_wall:none:seed0:context_aware:repeat0,multi_step_calculation:complex_multi_tool:over_wall:none:seed0,multi_step_calculation,complex_multi_tool,over_wall,none,context_aware,False,0,0,0,0,0.0,0,0,2026-06-25T02:47:56.892900+00:00
multi_step_calculation:complex_multi_tool:over_wall:none:seed0:commercial_cloud:repeat0,multi_step_calculation:complex_multi_tool:over_wall:none:seed0,multi_step_calculation,complex_multi_tool,over_wall,none,commercial_cloud,False,0,0,0,0,0.0,0,0,2026-06-25T02:53:44.776885+00:00
file_edit_simulation:trivial:shallow:none:seed0:static_semantic:repeat0,file_edit_simulation:trivial:shallow:none:seed0,file_edit_simulation,trivial,shallow,none,static_semantic,False,1,0,0,0,0.0,0.6823069998063147,33031.6812129895,2026-06-25T02:54:17.817029+00:00
file_edit_simulation:trivial:shallow:none:seed0:context_aware:repeat0,file_edit_simulation:trivial:shallow:none:seed0,file_edit_simulation,trivial,shallow,none,context_aware,False,4,3,0,0,0.0,6056.137686988222,122296.35785501159,2026-06-25T02:56:26.170568+00:00
file_edit_simulation:trivial:shallow:none:seed0:commercial_cloud:repeat0,file_edit_simulation:trivial:shallow:none:seed0,file_edit_simulation,trivial,shallow,none,commercial_cloud,True,4,0,0,0,0.0,0.3745390131371096,38970.092248986475,2026-06-25T02:57:05.149165+00:00
file_edit_simulation:trivial:mid:none:seed0:static_semantic:repeat0,file_edit_simulation:trivial:mid:none:seed0,file_edit_simulation,trivial,mid,none,static_semantic,False,1,0,0,0,0.0,0.1916309993248433,120111.31411600218,2026-06-25T02:59:05.266327+00:00
file_edit_simulation:trivial:mid:none:seed0:context_aware:repeat0,file_edit_simulation:trivial:mid:none:seed0,file_edit_simulation,trivial,mid,none,context_aware,False,1,0,0,0,0.0,674.3354270001873,1925.9005749918288,2026-06-25T02:59:07.866958+00:00
file_edit_simulation:trivial:mid:none:seed0:commercial_cloud:repeat0,file_edit_simulation:trivial:mid:none:seed0,file_edit_simulation,trivial,mid,none,commercial_cloud,True,4,0,0,0,0.0,0.10068502160720527,275475.536974991,2026-06-25T03:03:43.343431+00:00
file_edit_simulation:trivial:near_wall:none:seed0:static_semantic:repeat0,file_edit_simulation:trivial:near_wall:none:seed0,file_edit_simulation,trivial,near_wall,none,static_semantic,False,1,0,0,0,0.0,0.20177500846330076,158277.91091300605,2026-06-25T03:06:21.632407+00:00
file_edit_simulation:trivial:near_wall:none:seed0:context_aware:repeat0,file_edit_simulation:trivial:near_wall:none:seed0,file_edit_simulation,trivial,near_wall,none,context_aware,False,0,0,0,0,0.0,0,0,2026-06-25T03:11:21.736921+00:00
file_edit_simulation:trivial:near_wall:none:seed0:commercial_cloud:repeat0,file_edit_simulation:trivial:near_wall:none:seed0,file_edit_simulation,trivial,near_wall,none,commercial_cloud,False,0,0,0,0,0.0,0,0,2026-06-25T03:16:21.836922+00:00
file_edit_simulation:trivial:over_wall:none:seed0:static_semantic:repeat0,file_edit_simulation:trivial:over_wall:none:seed0,file_edit_simulation,trivial,over_wall,none,static_semantic,False,2,2,0,0,0.0,0.31576900801155716,350648.2530399953,2026-06-25T03:22:12.506605+00:00
file_edit_simulation:trivial:over_wall:none:seed0:context_aware:repeat0,file_edit_simulation:trivial:over_wall:none:seed0,file_edit_simulation,trivial,over_wall,none,context_aware,False,0,0,0,0,0.0,0,0,2026-06-25T03:27:12.512204+00:00
file_edit_simulation:trivial:over_wall:none:seed0:commercial_cloud:repeat0,file_edit_simulation:trivial:over_wall:none:seed0,file_edit_simulation,trivial,over_wall,none,commercial_cloud,False,1,0,0,0,0.0,0.03307900624349713,34613.22898299841,2026-06-25T03:27:47.127580+00:00
file_edit_simulation:moderate:shallow:none:seed0:static_semantic:repeat0,file_edit_simulation:moderate:shallow:none:seed0,file_edit_simulation,moderate,shallow,none,static_semantic,False,1,0,0,0,0.0,0.24057101109065115,42464.25879299932,2026-06-25T04:42:37.339770+00:00
file_edit_simulation:moderate:shallow:none:seed0:context_aware:repeat0,file_edit_simulation:moderate:shallow:none:seed0,file_edit_simulation,moderate,shallow,none,context_aware,False,1,0,0,0,0.0,7675.5745469999965,4909.246701005031,2026-06-25T04:42:49.927369+00:00
file_edit_simulation:moderate:shallow:none:seed0:commercial_cloud:repeat0,file_edit_simulation:moderate:shallow:none:seed0,file_edit_simulation,moderate,shallow,none,commercial_cloud,False,8,8,0,0,0.0,13.13743501668796,323856.49279499194,2026-06-25T04:48:13.800369+00:00
file_edit_simulation:moderate:mid:none:seed0:static_semantic:repeat0,file_edit_simulation:moderate:mid:none:seed0,file_edit_simulation,moderate,mid,none,static_semantic,False,1,0,0,0,0.0,0.26498400256969035,139585.52635899105,2026-06-25T04:50:33.391045+00:00
file_edit_simulation:moderate:mid:none:seed0:context_aware:repeat0,file_edit_simulation:moderate:mid:none:seed0,file_edit_simulation,moderate,mid,none,context_aware,False,1,0,0,0,0.0,4082.1133510034997,2038.254910003161,2026-06-25T04:50:39.511914+00:00
file_edit_simulation:moderate:mid:none:seed0:commercial_cloud:repeat0,file_edit_simulation:moderate:mid:none:seed0,file_edit_simulation,moderate,mid,none,commercial_cloud,True,8,0,0,0,0.0,0.30445001902990043,366845.58537400153,2026-06-25T04:56:46.359955+00:00
file_edit_simulation:moderate:near_wall:none:seed0:static_semantic:repeat0,file_edit_simulation:moderate:near_wall:none:seed0,file_edit_simulation,moderate,near_wall,none,static_semantic,False,2,2,0,0,0.0,0.25625301350373775,358253.59850500536,2026-06-25T05:02:44.621241+00:00
file_edit_simulation:moderate:near_wall:none:seed0:context_aware:repeat0,file_edit_simulation:moderate:near_wall:none:seed0,file_edit_simulation,moderate,near_wall,none,context_aware,False,0,0,0,0,0.0,0,0,2026-06-25T05:07:44.723584+00:00
file_edit_simulation:moderate:near_wall:none:seed0:commercial_cloud:repeat0,file_edit_simulation:moderate:near_wall:none:seed0,file_edit_simulation,moderate,near_wall,none,commercial_cloud,False,0,0,0,0,0.0,0,0,2026-06-25T05:12:44.826692+00:00
file_edit_simulation:moderate:over_wall:none:seed0:static_semantic:repeat0,file_edit_simulation:moderate:over_wall:none:seed0,file_edit_simulation,moderate,over_wall,none,static_semantic,False,2,2,0,0,0.0,0.3045379853574559,389440.9661569953,2026-06-25T05:19:14.288192+00:00
file_edit_simulation:moderate:over_wall:none:seed0:context_aware:repeat0,file_edit_simulation:moderate:over_wall:none:seed0,file_edit_simulation,moderate,over_wall,none,context_aware,False,0,0,0,0,0.0,0,0,2026-06-25T05:24:14.390691+00:00
file_edit_simulation:moderate:over_wall:none:seed0:commercial_cloud:repeat0,file_edit_simulation:moderate:over_wall:none:seed0,file_edit_simulation,moderate,over_wall,none,commercial_cloud,False,0,0,0,0,0.0,0,0,2026-06-25T05:29:14.471517+00:00
file_edit_simulation:complex_multi_tool:shallow:none:seed0:static_semantic:repeat0,file_edit_simulation:complex_multi_tool:shallow:none:seed0,file_edit_simulation,complex_multi_tool,shallow,none,static_semantic,True,11,0,0,0,0.0,0.4342630272731185,114513.52792899706,2026-06-25T05:31:08.995591+00:00
file_edit_simulation:complex_multi_tool:shallow:none:seed0:context_aware:repeat0,file_edit_simulation:complex_multi_tool:shallow:none:seed0,file_edit_simulation,complex_multi_tool,shallow,none,context_aware,True,13,0,0,0,0.0,8743.701693980256,173543.8836409885,2026-06-25T05:34:11.287246+00:00
file_edit_simulation:complex_multi_tool:shallow:none:seed0:commercial_cloud:repeat0,file_edit_simulation:complex_multi_tool:shallow:none:seed0,file_edit_simulation,complex_multi_tool,shallow,none,commercial_cloud,True,14,7,0,0,0.0,0.5148910277057439,273830.0910469843,2026-06-25T05:38:45.120453+00:00
file_edit_simulation:complex_multi_tool:mid:none:seed0:static_semantic:repeat0,file_edit_simulation:complex_multi_tool:mid:none:seed0,file_edit_simulation,complex_multi_tool,mid,none,static_semantic,False,1,0,0,0,0.0,0.2842009998857975,132178.07183999685,2026-06-25T05:40:57.311840+00:00
file_edit_simulation:complex_multi_tool:mid:none:seed0:context_aware:repeat0,file_edit_simulation:complex_multi_tool:mid:none:seed0,file_edit_simulation,complex_multi_tool,mid,none,context_aware,False,1,0,0,0,0.0,2926.5508980024606,6501.200010010507,2026-06-25T05:41:06.751466+00:00
file_edit_simulation:complex_multi_tool:mid:none:seed0:commercial_cloud:repeat0,file_edit_simulation:complex_multi_tool:mid:none:seed0,file_edit_simulation,complex_multi_tool,mid,none,commercial_cloud,True,7,2,0,0,0.0,0.2325120149180293,413939.9749880249,2026-06-25T05:48:00.693066+00:00
file_edit_simulation:complex_multi_tool:near_wall:none:seed0:static_semantic:repeat0,file_edit_simulation:complex_multi_tool:near_wall:none:seed0,file_edit_simulation,complex_multi_tool,near_wall,none,static_semantic,False,2,2,0,0,0.0,0.20852798479609191,339596.2340819824,2026-06-25T05:53:40.298135+00:00
file_edit_simulation:complex_multi_tool:near_wall:none:seed0:context_aware:repeat0,file_edit_simulation:complex_multi_tool:near_wall:none:seed0,file_edit_simulation,complex_multi_tool,near_wall,none,context_aware,False,0,0,0,0,0.0,0,0,2026-06-25T05:58:40.398598+00:00
